%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
07:40:16:817;;;;;;;;;;;;;;07:40:16:778;1447958414.62;(0.2974617719650269, 0.2567286173502604);26.9353504181;1.0;2;0;0;0;0;();(0.0, 0.0);
07:40:34:372;07:40:34:372;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:317;1447958432.15;(0.2971218109130859, 0.2571803622775608);27.6261806488;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:388;07:40:34:388;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:382;1447958432.22;(0.29734010696411134, 0.2566947937011719);26.9036026001;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:405;07:40:34:405;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:382;1447958432.22;(0.29734010696411134, 0.2566947937011719);26.9036026001;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:421;07:40:34:421;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:382;1447958432.22;(0.29734010696411134, 0.2566947937011719);26.9036026001;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:438;07:40:34:438;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:382;1447958432.22;(0.29734010696411134, 0.2566947937011719);26.9036026001;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:478;07:40:34:478;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:449;1447958432.28;(0.2973093748092651, 0.2568726433648003);27.2471847534;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:481;07:40:34:481;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:449;1447958432.28;(0.2973093748092651, 0.2568726433648003);27.2471847534;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:511;07:40:34:511;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:449;1447958432.28;(0.2973093748092651, 0.2568726433648003);27.2471847534;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:528;07:40:34:528;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:517;1447958432.35;(0.29727189540863036, 0.25686772664388025);26.4924030304;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:545;07:40:34:544;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:517;1447958432.35;(0.29727189540863036, 0.25686772664388025);26.4924030304;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:561;07:40:34:561;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:517;1447958432.35;(0.29727189540863036, 0.25686772664388025);26.4924030304;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:578;07:40:34:578;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:517;1447958432.35;(0.29727189540863036, 0.25686772664388025);26.4924030304;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:611;07:40:34:611;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:585;1447958432.42;(0.29770872592926023, 0.2566266377766927);26.5989074707;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:627;07:40:34:627;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:585;1447958432.42;(0.29770872592926023, 0.2566266377766927);26.5989074707;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:644;07:40:34:644;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:585;1447958432.42;(0.29770872592926023, 0.2566266377766927);26.5989074707;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:660;07:40:34:660;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:649;1447958432.48;(0.29768056869506837, 0.25683051215277775);26.4603404999;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:683;07:40:34:683;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:649;1447958432.48;(0.29768056869506837, 0.25683051215277775);26.4603404999;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:700;07:40:34:700;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:649;1447958432.48;(0.29768056869506837, 0.25683051215277775);26.4603404999;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:719;07:40:34:719;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:717;1447958432.55;(0.29739577770233155, 0.2567638821072049);26.4803466797;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:752;07:40:34:752;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:717;1447958432.55;(0.29739577770233155, 0.2567638821072049);26.4803466797;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:769;07:40:34:769;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:717;1447958432.55;(0.29739577770233155, 0.2567638821072049);26.4803466797;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:785;07:40:34:785;0;2;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:717;1447958432.55;(0.29739577770233155, 0.2567638821072049);26.4803466797;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:801;07:40:34:801;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:787;1447958432.62;(0.2971384048461914, 0.25676498413085935);26.9130420685;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:818;07:40:34:818;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:787;1447958432.62;(0.2971384048461914, 0.25676498413085935);26.9130420685;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:851;07:40:34:851;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:787;1447958432.62;(0.2971384048461914, 0.25676498413085935);26.9130420685;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:868;07:40:34:868;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:854;1447958432.68;(0.29754493236541746, 0.25636427137586804);26.5650291443;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:890;07:40:34:890;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:854;1447958432.68;(0.29754493236541746, 0.25636427137586804);26.5650291443;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:918;07:40:34:918;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:917;1447958432.75;(0.2972883701324463, 0.25696139865451384);26.9243888855;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:921;07:40:34:921;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:917;1447958432.75;(0.2972883701324463, 0.25696139865451384);26.9243888855;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:937;07:40:34:937;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:917;1447958432.75;(0.2972883701324463, 0.25696139865451384);26.9243888855;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:970;07:40:34:970;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:917;1447958432.75;(0.2972883701324463, 0.25696139865451384);26.9243888855;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:34:987;07:40:34:987;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:986;1447958432.82;(0.29750642776489256, 0.25699623955620665);26.5203266144;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:004;07:40:35:004;0;6;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:986;1447958432.82;(0.29750642776489256, 0.25699623955620665);26.5203266144;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:020;07:40:35:020;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:986;1447958432.82;(0.29750642776489256, 0.25699623955620665);26.5203266144;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:036;07:40:35:036;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:34:986;1447958432.82;(0.29750642776489256, 0.25699623955620665);26.5203266144;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:070;07:40:35:069;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:053;1447958432.88;(0.29720747470855713, 0.2565656873914931);26.9166679382;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:086;07:40:35:086;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:053;1447958432.88;(0.29720747470855713, 0.2565656873914931);26.9166679382;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:108;07:40:35:108;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:053;1447958432.88;(0.29720747470855713, 0.2565656873914931);26.9166679382;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:124;07:40:35:124;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:121;1447958432.95;(0.2971189022064209, 0.25662595960828993);27.1877937317;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:141;07:40:35:141;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:121;1447958432.95;(0.2971189022064209, 0.25662595960828993);27.1877937317;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:158;07:40:35:157;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:121;1447958432.95;(0.2971189022064209, 0.25662595960828993);27.1877937317;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:191;07:40:35:191;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:185;1447958433.02;(0.29754128456115725, 0.2564826965332031);26.6148605347;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:207;07:40:35:207;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:185;1447958433.02;(0.29754128456115725, 0.2564826965332031);26.6148605347;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:224;07:40:35:224;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:185;1447958433.02;(0.29754128456115725, 0.2564826965332031);26.6148605347;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:240;07:40:35:240;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:185;1447958433.02;(0.29754128456115725, 0.2564826965332031);26.6148605347;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:257;07:40:35:257;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:254;1447958433.08;(0.29720292091369627, 0.2567358228895399);27.1403923035;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:290;07:40:35:290;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:254;1447958433.08;(0.29720292091369627, 0.2567358228895399);27.1403923035;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:325;07:40:35:325;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:321;1447958433.15;(0.2975557088851929, 0.25659061008029516);26.8090457916;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:327;07:40:35:327;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:321;1447958433.15;(0.2975557088851929, 0.25659061008029516);26.8090457916;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:342;07:40:35:342;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:321;1447958433.15;(0.2975557088851929, 0.25659061008029516);26.8090457916;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:358;07:40:35:358;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:321;1447958433.15;(0.2975557088851929, 0.25659061008029516);26.8090457916;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:392;07:40:35:392;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:386;1447958433.22;(0.29738926887512207, 0.25738389756944446);26.9689331055;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:408;07:40:35:408;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:386;1447958433.22;(0.29738926887512207, 0.25738389756944446);26.9689331055;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:425;07:40:35:425;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:386;1447958433.22;(0.29738926887512207, 0.25738389756944446);26.9689331055;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:441;07:40:35:441;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:386;1447958433.22;(0.29738926887512207, 0.25738389756944446);26.9689331055;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:458;07:40:35:458;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:453;1447958433.28;(0.2974400997161865, 0.25659035576714406);26.8039417267;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:491;07:40:35:491;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:453;1447958433.28;(0.2974400997161865, 0.25659035576714406);26.8039417267;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:507;07:40:35:507;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:453;1447958433.28;(0.2974400997161865, 0.25659035576714406);26.8039417267;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:531;07:40:35:531;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:521;1447958433.35;(0.2971743106842041, 0.25682432386610243);26.8213233948;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:549;07:40:35:549;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:521;1447958433.35;(0.2971743106842041, 0.25682432386610243);26.8213233948;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:566;07:40:35:566;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:521;1447958433.35;(0.2971743106842041, 0.25682432386610243);26.8213233948;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:583;07:40:35:582;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:521;1447958433.35;(0.2971743106842041, 0.25682432386610243);26.8213233948;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:599;07:40:35:599;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:590;1447958433.42;(0.29703197479248045, 0.2562909444173177);27.0650596619;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:632;07:40:35:632;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:590;1447958433.42;(0.29703197479248045, 0.2562909444173177);27.0650596619;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:649;07:40:35:649;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:590;1447958433.42;(0.29703197479248045, 0.2562909444173177);27.0650596619;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:665;07:40:35:665;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:654;1447958433.48;(0.2971724271774292, 0.25732082790798616);26.9546909332;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:682;07:40:35:682;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:654;1447958433.48;(0.2971724271774292, 0.25732082790798616);26.9546909332;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:698;07:40:35:698;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:654;1447958433.48;(0.2971724271774292, 0.25732082790798616);26.9546909332;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:732;07:40:35:731;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:722;1447958433.55;(0.2974748134613037, 0.2564715067545573);26.4014053345;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:756;07:40:35:756;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:722;1447958433.55;(0.2974748134613037, 0.2564715067545573);26.4014053345;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:760;07:40:35:760;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:722;1447958433.55;(0.2974748134613037, 0.2564715067545573);26.4014053345;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:790;07:40:35:790;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:722;1447958433.55;(0.2974748134613037, 0.2564715067545573);26.4014053345;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:806;07:40:35:806;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:790;1447958433.62;(0.2969837188720703, 0.2570169236924913);26.7227268219;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:823;07:40:35:823;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:790;1447958433.62;(0.2969837188720703, 0.2570169236924913);26.7227268219;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:840;07:40:35:839;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:790;1447958433.62;(0.2969837188720703, 0.2570169236924913);26.7227268219;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:856;07:40:35:856;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:790;1447958433.62;(0.2969837188720703, 0.2570169236924913);26.7227268219;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:889;07:40:35:889;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:857;1447958433.68;(0.2972811937332153, 0.25709465874565973);26.7470245361;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:906;07:40:35:906;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:857;1447958433.68;(0.2972811937332153, 0.25709465874565973);26.7470245361;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:922;07:40:35:922;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:921;1447958433.75;(0.2971538782119751, 0.2567448933919271);26.484380722;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:939;07:40:35:939;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:921;1447958433.75;(0.2971538782119751, 0.2567448933919271);26.484380722;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:959;07:40:35:959;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:921;1447958433.75;(0.2971538782119751, 0.2567448933919271);26.484380722;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:35:994;07:40:35:994;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:989;1447958433.82;(0.2971857309341431, 0.2571306864420573);26.8501873016;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:011;07:40:36:011;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:989;1447958433.82;(0.2971857309341431, 0.2571306864420573);26.8501873016;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:027;07:40:36:027;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:989;1447958433.82;(0.2971857309341431, 0.2571306864420573);26.8501873016;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:044;07:40:36:043;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:35:989;1447958433.82;(0.2971857309341431, 0.2571306864420573);26.8501873016;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:060;07:40:36:060;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:057;1447958433.88;(0.2972890615463257, 0.2566836886935764);27.3375110626;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:076;07:40:36:076;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:057;1447958433.88;(0.2972890615463257, 0.2566836886935764);27.3375110626;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:110;07:40:36:110;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:057;1447958433.88;(0.2972890615463257, 0.2566836886935764);27.3375110626;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:126;07:40:36:126;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:125;1447958433.95;(0.29730782508850095, 0.2565923055013021);26.533657074;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:143;07:40:36:143;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:125;1447958433.95;(0.29730782508850095, 0.2565923055013021);26.533657074;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:161;07:40:36:161;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:125;1447958433.95;(0.29730782508850095, 0.2565923055013021);26.533657074;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:201;07:40:36:201;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:189;1447958434.02;(0.29727489948272706, 0.2568422105577257);26.7296714783;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:204;07:40:36:204;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:189;1447958434.02;(0.29727489948272706, 0.2568422105577257);26.7296714783;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:218;07:40:36:218;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:189;1447958434.02;(0.29727489948272706, 0.2568422105577257);26.7296714783;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:251;07:40:36:251;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:189;1447958434.02;(0.29727489948272706, 0.2568422105577257);26.7296714783;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:268;07:40:36:268;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:257;1447958434.08;(0.29725463390350343, 0.25678439670138886);26.9913043976;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:284;07:40:36:284;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:257;1447958434.08;(0.29725463390350343, 0.25678439670138886);26.9913043976;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:301;07:40:36:301;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:257;1447958434.08;(0.29725463390350343, 0.25678439670138886);26.9913043976;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:317;07:40:36:317;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:257;1447958434.08;(0.29725463390350343, 0.25678439670138886);26.9913043976;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:350;07:40:36:350;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:326;1447958434.15;(0.2973358392715454, 0.25659527248806424);27.0732707977;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:376;07:40:36:376;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:326;1447958434.15;(0.2973358392715454, 0.25659527248806424);27.0732707977;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:389;07:40:36:389;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:326;1447958434.15;(0.2973358392715454, 0.25659527248806424);27.0732707977;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:405;07:40:36:405;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:394;1447958434.22;(0.2972334623336792, 0.25679558648003475);26.7213878632;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:422;07:40:36:422;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:394;1447958434.22;(0.2972334623336792, 0.25679558648003475);26.7213878632;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:439;07:40:36:438;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:394;1447958434.22;(0.2972334623336792, 0.25679558648003475);26.7213878632;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:472;07:40:36:472;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:457;1447958434.28;(0.2975586414337158, 0.25693316989474824);26.6312980652;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:488;07:40:36:488;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:457;1447958434.28;(0.2975586414337158, 0.25693316989474824);26.6312980652;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:505;07:40:36:505;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:457;1447958434.28;(0.2975586414337158, 0.25693316989474824);26.6312980652;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:521;07:40:36:521;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:457;1447958434.28;(0.2975586414337158, 0.25693316989474824);26.6312980652;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:538;07:40:36:538;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:525;1447958434.35;(0.29715120792388916, 0.2573485480414497);26.5668849945;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:577;07:40:36:577;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:525;1447958434.35;(0.29715120792388916, 0.2573485480414497);26.5668849945;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:580;07:40:36:580;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:525;1447958434.35;(0.29715120792388916, 0.2573485480414497);26.5668849945;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:612;07:40:36:611;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:594;1447958434.42;(0.29732251167297363, 0.2569359673394097);26.8574104309;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:628;07:40:36:628;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:594;1447958434.42;(0.29732251167297363, 0.2569359673394097);26.8574104309;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:645;07:40:36:645;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:594;1447958434.42;(0.29732251167297363, 0.2569359673394097);26.8574104309;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:661;07:40:36:661;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:657;1447958434.48;(0.2970585823059082, 0.256655036078559);26.6304035187;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:679;07:40:36:679;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:657;1447958434.48;(0.2970585823059082, 0.256655036078559);26.6304035187;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:711;07:40:36:711;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:657;1447958434.48;(0.2970585823059082, 0.256655036078559);26.6304035187;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:727;07:40:36:727;0;11;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:725;1447958434.55;(0.29699795246124266, 0.2562871297200521);26.7010402679;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
07:40:36:744;07:40:36:744;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:36:725;1447958434.55;(0.29699795246124266, 0.2562871297200521);26.7010402679;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
