%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
10:03:20:006;10:03:20:006;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:19:980;1447966997.93;(0.5824927806854248, 0.4125821855333116);69.3989028931;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:041;10:03:20:041;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:016;1447966997.96;(0.5825438022613525, 0.4123883989122179);69.7022018433;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:058;10:03:20:058;0;11;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:048;1447966997.99;(0.5826589584350585, 0.4128793080647787);69.7461471558;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:078;10:03:20:078;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:048;1447966997.99;(0.5826589584350585, 0.4128793080647787);69.7461471558;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:149;10:03:20:149;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:128;1447966998.06;(0.5826900005340576, 0.41204236348470047);69.6724700928;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:152;10:03:20:151;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:128;1447966998.06;(0.5826900005340576, 0.41204236348470047);69.6724700928;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:154;10:03:20:154;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:128;1447966998.06;(0.5826900005340576, 0.41204236348470047);69.6724700928;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:157;10:03:20:157;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:128;1447966998.06;(0.5826900005340576, 0.41204236348470047);69.6724700928;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:182;10:03:20:182;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:128;1447966998.06;(0.5826900005340576, 0.41204236348470047);69.6724700928;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:186;10:03:20:186;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:128;1447966998.06;(0.5826900005340576, 0.41204236348470047);69.6724700928;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:221;10:03:20:221;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:192;1447966998.14;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:224;10:03:20:223;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:192;1447966998.14;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:252;10:03:20:252;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:227;1447966998.16;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:268;10:03:20:268;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:260;1447966998.19;(0.4721802234649658, 0.4342318640814887);69.8167495728;0.853221195657;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:291;10:03:20:291;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:260;1447966998.19;(0.4721802234649658, 0.4342318640814887);69.8167495728;0.853221195657;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:361;10:03:20:361;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:360;1447966998.29;(0.46273140907287597, 0.42237917582194007);70.0007858276;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:364;10:03:20:364;0;13;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:360;1447966998.29;(0.46273140907287597, 0.42237917582194007);70.0007858276;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:366;10:03:20:366;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:360;1447966998.29;(0.46273140907287597, 0.42237917582194007);70.0007858276;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:369;10:03:20:369;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:360;1447966998.29;(0.46273140907287597, 0.42237917582194007);70.0007858276;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:397;10:03:20:397;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:395;1447966998.33;(0.4760692596435547, 0.4197411855061849);70.6404418945;0.794200537199;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:432;10:03:20:432;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:429;1447966998.36;(0.48735527992248534, 0.41834479437934025);71.3875198364;0.907396686137;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:435;10:03:20:435;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:429;1447966998.36;(0.48735527992248534, 0.41834479437934025);71.3875198364;0.907396686137;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:469;10:03:20:469;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:460;1447966998.39;(0.49619007110595703, 0.41689906650119357);71.2318954468;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:472;10:03:20:471;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:460;1447966998.39;(0.49619007110595703, 0.41689906650119357);71.2318954468;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:485;10:03:20:485;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:460;1447966998.39;(0.49619007110595703, 0.41689906650119357);71.2318954468;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:502;10:03:20:502;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:496;1447966998.43;(0.5017842292785645, 0.4163732740614149);71.1766967773;0.982053034043;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:570;10:03:20:570;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:560;1447966998.49;(0.5069204330444336, 0.415444819132487);70.218963623;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:573;10:03:20:573;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:560;1447966998.49;(0.5069204330444336, 0.415444819132487);70.218963623;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:575;10:03:20:575;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:560;1447966998.49;(0.5069204330444336, 0.415444819132487);70.218963623;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:607;10:03:20:607;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:611;10:03:20:611;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:642;10:03:20:642;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:645;10:03:20:645;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:679;10:03:20:679;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:695;10:03:20:695;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:713;10:03:20:713;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:592;1447966998.56;(0.5080402851104736, 0.4154884762234158);69.6517944336;0.863519952356;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:786;10:03:20:786;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:760;1447966998.73;(0.5399459838867188, 0.41754735310872393);65.7818222046;0.99815641226;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:789;10:03:20:789;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:760;1447966998.73;(0.5399459838867188, 0.41754735310872393);65.7818222046;0.99815641226;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:792;10:03:20:792;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:792;1447966998.76;(0.5404465198516846, 0.41851471794976125);65.6261444092;0.977757868671;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:796;10:03:20:796;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:792;1447966998.76;(0.5404465198516846, 0.41851471794976125);65.6261444092;0.977757868671;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:822;10:03:20:822;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:792;1447966998.76;(0.5404465198516846, 0.41851471794976125);65.6261444092;0.977757868671;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:825;10:03:20:825;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:792;1447966998.76;(0.5404465198516846, 0.41851471794976125);65.6261444092;0.977757868671;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:854;10:03:20:854;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:792;1447966998.76;(0.5404465198516846, 0.41851471794976125);65.6261444092;0.977757868671;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:891;10:03:20:891;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:860;1447966998.79;(0.540904951095581, 0.4187144809299045);65.1675186157;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:894;10:03:20:894;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:892;1447966998.86;(0.5416800022125244, 0.4193262312147352);64.2960281372;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:909;10:03:20:909;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:892;1447966998.86;(0.5416800022125244, 0.4193262312147352);64.2960281372;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:925;10:03:20:925;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:892;1447966998.86;(0.5416800022125244, 0.4193262312147352);64.2960281372;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:986;10:03:20:986;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:960;1447966998.89;(0.5417858600616455, 0.4195070478651258);64.1475982666;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:989;10:03:20:989;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:960;1447966998.89;(0.5417858600616455, 0.4195070478651258);64.1475982666;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:20:992;10:03:20:992;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:992;1447966998.93;(0.5418304920196533, 0.41992755466037324);63.7372512817;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:021;10:03:21:021;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:992;1447966998.93;(0.5418304920196533, 0.41992755466037324);63.7372512817;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:024;10:03:21:024;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:20:992;1447966998.93;(0.5418304920196533, 0.41992755466037324);63.7372512817;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:056;10:03:21:056;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:028;1447966998.99;(0.5417215824127197, 0.4204362657335069);62.9659881592;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:091;10:03:21:091;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:059;1447966999.03;(0.5415265560150146, 0.4204931471082899);62.7787475586;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:094;10:03:21:094;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:059;1447966999.03;(0.5415265560150146, 0.4204931471082899);62.7787475586;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:109;10:03:21:109;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:059;1447966999.03;(0.5415265560150146, 0.4204931471082899);62.7787475586;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:126;10:03:21:126;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:059;1447966999.03;(0.5415265560150146, 0.4204931471082899);62.7787475586;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:198;10:03:21:198;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:191;1447966999.13;(0.5407384395599365, 0.4214961581759983);62.2043571472;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:200;10:03:21:200;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:191;1447966999.13;(0.5407384395599365, 0.4214961581759983);62.2043571472;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:202;10:03:21:202;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:191;1447966999.13;(0.5407384395599365, 0.4214961581759983);62.2043571472;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:232;10:03:21:232;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:191;1447966999.13;(0.5407384395599365, 0.4214961581759983);62.2043571472;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:234;10:03:21:234;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:191;1447966999.13;(0.5407384395599365, 0.4214961581759983);62.2043571472;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:271;10:03:21:271;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:260;1447966999.21;(0.5044558048248291, 0.42138078477647567);60.9325942993;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:274;10:03:21:274;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:260;1447966999.21;(0.5044558048248291, 0.42138078477647567);60.9325942993;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:307;10:03:21:307;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:292;1447966999.24;(0.5036954402923584, 0.4215911865234375);61.4760017395;0.848753167226;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:311;10:03:21:310;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:292;1447966999.24;(0.5036954402923584, 0.4215911865234375);61.4760017395;0.848753167226;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:323;10:03:21:323;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:292;1447966999.24;(0.5036954402923584, 0.4215911865234375);61.4760017395;0.848753167226;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:346;10:03:21:345;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:328;1447966999.29;(0.5031539916992187, 0.4232225206163195);61.055316925;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:403;10:03:21:403;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:360;1447966999.33;(0.5030389785766601, 0.42388182746039493);60.9000015259;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:405;10:03:21:405;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:360;1447966999.33;(0.5030389785766601, 0.42388182746039493);60.9000015259;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:408;10:03:21:408;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:360;1447966999.33;(0.5030389785766601, 0.42388182746039493);60.9000015259;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:439;10:03:21:439;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:432;1447966999.39;(0.5023083209991455, 0.4248553805881077);60.9616470337;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:474;10:03:21:474;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:467;1447966999.43;(0.5019124507904053, 0.42515195210774737);61.2969741821;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:476;10:03:21:476;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:467;1447966999.43;(0.5019124507904053, 0.42515195210774737);61.2969741821;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:494;10:03:21:494;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:467;1447966999.43;(0.5019124507904053, 0.42515195210774737);61.2969741821;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:511;10:03:21:511;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:467;1447966999.43;(0.5019124507904053, 0.42515195210774737);61.2969741821;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:533;10:03:21:533;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:531;1447966999.49;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:569;10:03:21:569;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:568;1447966999.53;(0.04592507183551788, 0.5266841888427735);19.2710037231;0.953465451411;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:572;10:03:21:572;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:568;1447966999.53;(0.04592507183551788, 0.5266841888427735);19.2710037231;0.953465451411;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:631;10:03:21:631;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:601;1447966999.56;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:633;10:03:21:633;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:601;1447966999.56;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:636;10:03:21:636;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:601;1447966999.56;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:663;10:03:21:663;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:601;1447966999.56;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:665;10:03:21:665;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:601;1447966999.56;(0, 0);0;0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:698;10:03:21:698;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:668;1447966999.63;(0.6502804279327392, 0.35695436265733504);62.8534698486;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:733;10:03:21:733;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:732;1447966999.66;(0.6445191860198974, 0.3614746517605252);62.7231826782;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:735;10:03:21:735;0;2;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:732;1447966999.66;(0.6445191860198974, 0.3614746517605252);62.7231826782;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:750;10:03:21:749;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:732;1447966999.66;(0.6445191860198974, 0.3614746517605252);62.7231826782;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:767;10:03:21:767;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:732;1447966999.66;(0.6445191860198974, 0.3614746517605252);62.7231826782;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:807;10:03:21:807;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:799;1447966999.73;(0.6348934173583984, 0.3718474917941623);63.6281738281;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:809;10:03:21:809;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:799;1447966999.73;(0.6348934173583984, 0.3718474917941623);63.6281738281;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:874;10:03:21:874;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:868;1447966999.83;(0.6319433212280273, 0.37023595174153645);63.5331459045;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:877;10:03:21:877;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:868;1447966999.83;(0.6319433212280273, 0.37023595174153645);63.5331459045;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:879;10:03:21:879;0;1;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:868;1447966999.83;(0.6319433212280273, 0.37023595174153645);63.5331459045;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:912;10:03:21:912;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:868;1447966999.83;(0.6319433212280273, 0.37023595174153645);63.5331459045;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:916;10:03:21:916;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:868;1447966999.83;(0.6319433212280273, 0.37023595174153645);63.5331459045;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:944;10:03:21:944;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:936;1447966999.89;(0.6266645431518555, 0.37432518005371096);63.6051101685;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:947;10:03:21:947;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:936;1447966999.89;(0.6266645431518555, 0.37432518005371096);63.6051101685;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:980;10:03:21:980;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:936;1447966999.89;(0.6266645431518555, 0.37432518005371096);63.6051101685;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:21:996;10:03:21:996;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:21:936;1447966999.89;(0.6266645431518555, 0.37432518005371096);63.6051101685;1.0;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:018;10:03:22:018;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:006;1447966999.96;(0.6233295440673828, 0.3765496995713976);64.5074920654;0.935265526272;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:083;10:03:22:083;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:068;1447967000.03;(0.6204360961914063, 0.37845391167534725);64.483757019;0.905192696475;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:085;10:03:22:085;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:068;1447967000.03;(0.6204360961914063, 0.37845391167534725);64.483757019;0.905192696475;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:088;10:03:22:088;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:068;1447967000.03;(0.6204360961914063, 0.37845391167534725);64.483757019;0.905192696475;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:092;10:03:22:092;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:068;1447967000.03;(0.6204360961914063, 0.37845391167534725);64.483757019;0.905192696475;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:119;10:03:22:119;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:104;1447967000.06;(0.61904935836792, 0.3795498741997613);64.4847335815;0.818536527507;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:156;10:03:22:156;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:136;1447967000.09;(0.6176223754882812, 0.3804620954725477);64.5429000854;0.853744214975;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:159;10:03:22:159;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:136;1447967000.09;(0.6176223754882812, 0.3804620954725477);64.5429000854;0.853744214975;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:190;10:03:22:190;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:168;1447967000.13;(0.6165025234222412, 0.38124605814615886);64.4237976074;0.878066422494;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:192;10:03:22:192;0;5;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:168;1447967000.13;(0.6165025234222412, 0.38124605814615886);64.4237976074;0.878066422494;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:207;10:03:22:207;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:200;1447967000.16;(0.6156672954559326, 0.3816635979546441);64.2269210815;0.93587336908;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:225;10:03:22:225;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:200;1447967000.16;(0.6156672954559326, 0.3816635979546441);64.2269210815;0.93587336908;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:299;10:03:22:299;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:296;1447967000.26;(0.6134862422943115, 0.3840702904595269);64.0314865112;0.876435320884;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:301;10:03:22:301;0;15;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:296;1447967000.26;(0.6134862422943115, 0.3840702904595269);64.0314865112;0.876435320884;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:304;10:03:22:304;0;9;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:296;1447967000.26;(0.6134862422943115, 0.3840702904595269);64.0314865112;0.876435320884;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:330;10:03:22:330;0;0;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:296;1447967000.26;(0.6134862422943115, 0.3840702904595269);64.0314865112;0.876435320884;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:334;10:03:22:334;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:331;1447967000.29;(0.6124936580657959, 0.38508750067816844);64.5192947388;0.909130452636;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:371;10:03:22:371;0;10;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:367;1447967000.33;(0.6116479396820068, 0.38644532097710504);65.1106033325;0.935318140053;2;0;0;;0;0;();();(-2000.0, -2000.0);
10:03:22:375;10:03:22:375;0;4;-1.5;1;0;0;0;0;1;1;1;1;10:03:22:367;1447967000.33;(0.6116479396820068, 0.38644532097710504);65.1106033325;0.935318140053;2;0;0;;0;0;();();(-2000.0, -2000.0);
