%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
08:07:05:853;;;;;;;;;;;;;;1447960023.61;(0.2978031635284424, 0.25628077189127607);26.557062149;1.0;2;0;0;0;0;();(0.0, 0.0);
08:07:05:908;;;;;;;;;;;;;;08:07:05:883;1447960023.75;(0.297623610496521, 0.256313239203559);26.4730644226;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:165;;;;;;;;;;;;;;08:07:06:104;1447960023.95;(0.29757587909698485, 0.25623719957139757);26.7205200195;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:167;;;;;;;;;;;;;;08:07:06:104;1447960023.95;(0.29757587909698485, 0.25623719957139757);26.7205200195;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:169;;;;;;;;;;;;;;08:07:06:104;1447960023.95;(0.29757587909698485, 0.25623719957139757);26.7205200195;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:171;;;;;;;;;;;;;;08:07:06:104;1447960023.95;(0.29757587909698485, 0.25623719957139757);26.7205200195;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:173;;;;;;;;;;;;;;08:07:06:104;1447960023.95;(0.29757587909698485, 0.25623719957139757);26.7205200195;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:175;;;;;;;;;;;;;;08:07:06:104;1447960023.95;(0.29757587909698485, 0.25623719957139757);26.7205200195;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:177;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:179;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:182;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:184;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:186;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:188;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:190;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:192;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:193;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:195;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:06:196;;;;;;;;;;;;;;08:07:06:175;1447960024.01;(0.2975339651107788, 0.2559786478678385);26.7961883545;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:570;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:572;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:573;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:575;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:577;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:579;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:580;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:582;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:584;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:585;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:587;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:589;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:591;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:593;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:595;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:596;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:597;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:601;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:618;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:635;;;;;;;;;;;;;;08:07:11:567;1447960029.41;(0.2974388122558594, 0.2566336737738715);26.7835712433;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:651;;;;;;;;;;;;;;08:07:11:650;1447960029.48;(0.29710772037506106, 0.2565290662977431);26.9940719604;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:684;;;;;;;;;;;;;;08:07:11:650;1447960029.48;(0.29710772037506106, 0.2565290662977431);26.9940719604;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:701;;;;;;;;;;;;;;08:07:11:690;1447960029.55;(0.2973970413208008, 0.2561452229817708);26.5345821381;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:717;;;;;;;;;;;;;;08:07:11:690;1447960029.55;(0.2973970413208008, 0.2561452229817708);26.5345821381;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:734;;;;;;;;;;;;;;08:07:11:690;1447960029.55;(0.2973970413208008, 0.2561452229817708);26.5345821381;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:752;;;;;;;;;;;;;;08:07:11:690;1447960029.55;(0.2973970413208008, 0.2561452229817708);26.5345821381;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:774;;;;;;;;;;;;;;08:07:11:690;1447960029.55;(0.2973970413208008, 0.2561452229817708);26.5345821381;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:815;;;;;;;;;;;;;;08:07:11:815;1447960029.68;(0.29749906063079834, 0.2562872144911025);26.499048233;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:818;;;;;;;;;;;;;;08:07:11:815;1447960029.68;(0.29749906063079834, 0.2562872144911025);26.499048233;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:835;;;;;;;;;;;;;;08:07:11:815;1447960029.68;(0.29749906063079834, 0.2562872144911025);26.499048233;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:855;;;;;;;;;;;;;;08:07:11:815;1447960029.68;(0.29749906063079834, 0.2562872144911025);26.499048233;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:872;;;;;;;;;;;;;;08:07:11:815;1447960029.68;(0.29749906063079834, 0.2562872144911025);26.499048233;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:905;;;;;;;;;;;;;;08:07:11:898;1447960029.75;(0.29717416763305665, 0.2562344021267361);26.1582069397;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:922;;;;;;;;;;;;;;08:07:11:898;1447960029.75;(0.29717416763305665, 0.2562344021267361);26.1582069397;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:938;;;;;;;;;;;;;;08:07:11:898;1447960029.75;(0.29717416763305665, 0.2562344021267361);26.1582069397;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:955;;;;;;;;;;;;;;08:07:11:898;1447960029.75;(0.29717416763305665, 0.2562344021267361);26.1582069397;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:11:972;;;;;;;;;;;;;;08:07:11:898;1447960029.75;(0.29717416763305665, 0.2562344021267361);26.1582069397;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:020;;;;;;;;;;;;;;08:07:11:983;1447960029.81;(0.297432541847229, 0.2563345167371962);26.7189769745;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:023;;;;;;;;;;;;;;08:07:11:983;1447960029.81;(0.297432541847229, 0.2563345167371962);26.7189769745;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:038;;;;;;;;;;;;;;08:07:12:024;1447960029.88;(0.2974433183670044, 0.25666944715711804);26.2772636414;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:055;;;;;;;;;;;;;;08:07:12:024;1447960029.88;(0.2974433183670044, 0.25666944715711804);26.2772636414;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:072;;;;;;;;;;;;;;08:07:12:024;1447960029.88;(0.2974433183670044, 0.25666944715711804);26.2772636414;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:105;;;;;;;;;;;;;;08:07:12:024;1447960029.88;(0.2974433183670044, 0.25666944715711804);26.2772636414;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:122;;;;;;;;;;;;;;08:07:12:107;1447960029.95;(0.297312593460083, 0.25639682345920134);26.5718383789;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:138;;;;;;;;;;;;;;08:07:12:107;1447960029.95;(0.297312593460083, 0.25639682345920134);26.5718383789;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:155;;;;;;;;;;;;;;08:07:12:147;1447960030.01;(0.29715166091918943, 0.2561037699381511);26.8903465271;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:171;;;;;;;;;;;;;;08:07:12:147;1447960030.01;(0.29715166091918943, 0.2561037699381511);26.8903465271;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:204;;;;;;;;;;;;;;08:07:12:147;1447960030.01;(0.29715166091918943, 0.2561037699381511);26.8903465271;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:234;;;;;;;;;;;;;;08:07:12:230;1447960030.08;(0.2972211122512817, 0.25600017971462674);26.7298927307;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:236;;;;;;;;;;;;;;08:07:12:230;1447960030.08;(0.2972211122512817, 0.25600017971462674);26.7298927307;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:252;;;;;;;;;;;;;;08:07:12:230;1447960030.08;(0.2972211122512817, 0.25600017971462674);26.7298927307;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:279;;;;;;;;;;;;;;08:07:12:230;1447960030.08;(0.2972211122512817, 0.25600017971462674);26.7298927307;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:295;;;;;;;;;;;;;;08:07:12:230;1447960030.08;(0.2972211122512817, 0.25600017971462674);26.7298927307;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:312;;;;;;;;;;;;;;08:07:12:230;1447960030.08;(0.2972211122512817, 0.25600017971462674);26.7298927307;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:345;;;;;;;;;;;;;;08:07:12:314;1447960030.15;(0.29708573818206785, 0.2561707390679253);26.7999591827;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:362;;;;;;;;;;;;;;08:07:12:355;1447960030.21;(0.2973175048828125, 0.2562086317274306);26.3730888367;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:378;;;;;;;;;;;;;;08:07:12:355;1447960030.21;(0.2973175048828125, 0.2562086317274306);26.3730888367;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:395;;;;;;;;;;;;;;08:07:12:355;1447960030.21;(0.2973175048828125, 0.2562086317274306);26.3730888367;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:411;;;;;;;;;;;;;;08:07:12:355;1447960030.21;(0.2973175048828125, 0.2562086317274306);26.3730888367;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:439;;;;;;;;;;;;;;08:07:12:438;1447960030.28;(0.2972740888595581, 0.2564918518066406);27.134059906;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:455;;;;;;;;;;;;;;08:07:12:438;1447960030.28;(0.2972740888595581, 0.2564918518066406);27.134059906;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:472;;;;;;;;;;;;;;08:07:12:438;1447960030.28;(0.2972740888595581, 0.2564918518066406);27.134059906;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:505;;;;;;;;;;;;;;08:07:12:479;1447960030.35;(0.2974636793136597, 0.2562174479166667);26.334318161;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:522;;;;;;;;;;;;;;08:07:12:479;1447960030.35;(0.2974636793136597, 0.2562174479166667);26.334318161;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:538;;;;;;;;;;;;;;08:07:12:479;1447960030.35;(0.2974636793136597, 0.2562174479166667);26.334318161;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:555;;;;;;;;;;;;;;08:07:12:479;1447960030.35;(0.2974636793136597, 0.2562174479166667);26.334318161;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:571;;;;;;;;;;;;;;08:07:12:563;1447960030.41;(0.29744277000427244, 0.2561574300130208);26.3935127258;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:605;;;;;;;;;;;;;;08:07:12:563;1447960030.41;(0.29744277000427244, 0.2561574300130208);26.3935127258;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:621;;;;;;;;;;;;;;08:07:12:563;1447960030.41;(0.29744277000427244, 0.2561574300130208);26.3935127258;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:640;;;;;;;;;;;;;;08:07:12:563;1447960030.41;(0.29744277000427244, 0.2561574300130208);26.3935127258;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:656;;;;;;;;;;;;;;08:07:12:646;1447960030.48;(0.2975282669067383, 0.25604112413194446);26.8016033173;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:673;;;;;;;;;;;;;;08:07:12:646;1447960030.48;(0.2975282669067383, 0.25604112413194446);26.8016033173;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:706;;;;;;;;;;;;;;08:07:12:686;1447960030.55;(0.29753832817077636, 0.2563546922471788);26.1935443878;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:723;;;;;;;;;;;;;;08:07:12:686;1447960030.55;(0.29753832817077636, 0.2563546922471788);26.1935443878;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:739;;;;;;;;;;;;;;08:07:12:686;1447960030.55;(0.29753832817077636, 0.2563546922471788);26.1935443878;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:756;;;;;;;;;;;;;;08:07:12:686;1447960030.55;(0.29753832817077636, 0.2563546922471788);26.1935443878;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:772;;;;;;;;;;;;;;08:07:12:770;1447960030.61;(0.29730701446533203, 0.2561886257595486);26.6761684418;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:806;;;;;;;;;;;;;;08:07:12:770;1447960030.61;(0.29730701446533203, 0.2561886257595486);26.6761684418;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:822;;;;;;;;;;;;;;08:07:12:811;1447960030.68;(0.29759984016418456, 0.2566289265950521);26.7549190521;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:842;;;;;;;;;;;;;;08:07:12:811;1447960030.68;(0.29759984016418456, 0.2566289265950521);26.7549190521;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:859;;;;;;;;;;;;;;08:07:12:811;1447960030.68;(0.29759984016418456, 0.2566289265950521);26.7549190521;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:875;;;;;;;;;;;;;;08:07:12:811;1447960030.68;(0.29759984016418456, 0.2566289265950521);26.7549190521;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:892;;;;;;;;;;;;;;08:07:12:811;1447960030.68;(0.29759984016418456, 0.2566289265950521);26.7549190521;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:925;;;;;;;;;;;;;;08:07:12:894;1447960030.75;(0.2975706338882446, 0.2561381022135417);26.919506073;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:942;;;;;;;;;;;;;;08:07:12:894;1447960030.75;(0.2975706338882446, 0.2561381022135417);26.919506073;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:958;;;;;;;;;;;;;;08:07:12:894;1447960030.75;(0.2975706338882446, 0.2561381022135417);26.919506073;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:975;;;;;;;;;;;;;;08:07:12:894;1447960030.75;(0.2975706338882446, 0.2561381022135417);26.919506073;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:12:991;;;;;;;;;;;;;;08:07:12:979;1447960030.81;(0.29765949249267576, 0.2566157870822483);26.7164363861;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:024;;;;;;;;;;;;;;08:07:13:018;1447960030.88;(0.29749011993408203, 0.2562534756130642);26.7231655121;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:041;;;;;;;;;;;;;;08:07:13:018;1447960030.88;(0.29749011993408203, 0.2562534756130642);26.7231655121;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:061;;;;;;;;;;;;;;08:07:13:018;1447960030.88;(0.29749011993408203, 0.2562534756130642);26.7231655121;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:078;;;;;;;;;;;;;;08:07:13:018;1447960030.88;(0.29749011993408203, 0.2562534756130642);26.7231655121;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:095;;;;;;;;;;;;;;08:07:13:018;1447960030.88;(0.29749011993408203, 0.2562534756130642);26.7231655121;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:112;;;;;;;;;;;;;;08:07:13:102;1447960030.95;(0.2976774454116821, 0.2558202955457899);26.372133255;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:145;;;;;;;;;;;;;;08:07:13:102;1447960030.95;(0.2976774454116821, 0.2558202955457899);26.372133255;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:162;;;;;;;;;;;;;;08:07:13:102;1447960030.95;(0.2976774454116821, 0.2558202955457899);26.372133255;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:178;;;;;;;;;;;;;;08:07:13:102;1447960030.95;(0.2976774454116821, 0.2558202955457899);26.372133255;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:194;;;;;;;;;;;;;;08:07:13:183;1447960031.01;(0.2975701093673706, 0.25630111694335933);26.5821418762;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:211;;;;;;;;;;;;;;08:07:13:183;1447960031.01;(0.2975701093673706, 0.25630111694335933);26.5821418762;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:244;;;;;;;;;;;;;;08:07:13:226;1447960031.08;(0.2972780466079712, 0.2562514411078559);27.0935554504;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:261;;;;;;;;;;;;;;08:07:13:226;1447960031.08;(0.2972780466079712, 0.2562514411078559);27.0935554504;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:298;;;;;;;;;;;;;;08:07:13:226;1447960031.08;(0.2972780466079712, 0.2562514411078559);27.0935554504;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:300;;;;;;;;;;;;;;08:07:13:226;1447960031.08;(0.2972780466079712, 0.2562514411078559);27.0935554504;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:315;;;;;;;;;;;;;;08:07:13:310;1447960031.15;(0.2971937656402588, 0.25651668972439234);27.2027053833;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:332;;;;;;;;;;;;;;08:07:13:310;1447960031.15;(0.2971937656402588, 0.25651668972439234);27.2027053833;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:365;;;;;;;;;;;;;;08:07:13:351;1447960031.21;(0.2972006320953369, 0.256258053249783);27.0654754639;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:381;;;;;;;;;;;;;;08:07:13:351;1447960031.21;(0.2972006320953369, 0.256258053249783);27.0654754639;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:398;;;;;;;;;;;;;;08:07:13:351;1447960031.21;(0.2972006320953369, 0.256258053249783);27.0654754639;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:415;;;;;;;;;;;;;;08:07:13:351;1447960031.21;(0.2972006320953369, 0.256258053249783);27.0654754639;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:431;;;;;;;;;;;;;;08:07:13:351;1447960031.21;(0.2972006320953369, 0.256258053249783);27.0654754639;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:464;;;;;;;;;;;;;;08:07:13:435;1447960031.28;(0.2975339412689209, 0.25641640557183165);26.9324169159;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:481;;;;;;;;;;;;;;08:07:13:475;1447960031.35;(0.29777524471282957, 0.2560973273383247);26.7792453766;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:502;;;;;;;;;;;;;;08:07:13:475;1447960031.35;(0.29777524471282957, 0.2560973273383247);26.7792453766;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
08:07:13:521;;;;;;;;;;;;;;08:07:13:475;1447960031.35;(0.29777524471282957, 0.2560973273383247);26.7792453766;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
