%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
06:40:41:441;06:40:41:441;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:423;1447954839.23;(0.32045855522155764, 0.24290559556749136);26.0257759094;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:458;06:40:41:458;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:423;1447954839.23;(0.32045855522155764, 0.24290559556749136);26.0257759094;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:491;06:40:41:491;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:423;1447954839.23;(0.32045855522155764, 0.24290559556749136);26.0257759094;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:507;06:40:41:507;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:506;1447954839.29;(0.3206651210784912, 0.24295103285047748);26.5092372894;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:524;06:40:41:524;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:506;1447954839.29;(0.3206651210784912, 0.24295103285047748);26.5092372894;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:541;06:40:41:541;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:506;1447954839.29;(0.3206651210784912, 0.24295103285047748);26.5092372894;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:588;06:40:41:587;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:506;1447954839.29;(0.3206651210784912, 0.24295103285047748);26.5092372894;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:590;06:40:41:590;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:506;1447954839.29;(0.3206651210784912, 0.24295103285047748);26.5092372894;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:605;06:40:41:605;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:592;1447954839.36;(0.3208893060684204, 0.2428460015190972);26.4790267944;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:622;06:40:41:622;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:592;1447954839.36;(0.3208893060684204, 0.2428460015190972);26.4790267944;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:639;06:40:41:639;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:630;1447954839.43;(0.32061846256256105, 0.24333453708224828);26.6395797729;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:672;06:40:41:672;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:630;1447954839.43;(0.32061846256256105, 0.24333453708224828);26.6395797729;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:688;06:40:41:688;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:630;1447954839.43;(0.32061846256256105, 0.24333453708224828);26.6395797729;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:705;06:40:41:705;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:630;1447954839.43;(0.32061846256256105, 0.24333453708224828);26.6395797729;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:728;06:40:41:728;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:714;1447954839.49;(0.32050628662109376, 0.24287083943684895);26.5969009399;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:745;06:40:41:745;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:714;1447954839.49;(0.32050628662109376, 0.24287083943684895);26.5969009399;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:762;06:40:41:762;0;12;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:754;1447954839.56;(0.3210063219070435, 0.24329571194118926);26.3670520782;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:805;06:40:41:805;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:754;1447954839.56;(0.3210063219070435, 0.24329571194118926);26.3670520782;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:808;06:40:41:808;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:754;1447954839.56;(0.3210063219070435, 0.24329571194118926);26.3670520782;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:822;06:40:41:822;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:754;1447954839.56;(0.3210063219070435, 0.24329571194118926);26.3670520782;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:838;06:40:41:838;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:754;1447954839.56;(0.3210063219070435, 0.24329571194118926);26.3670520782;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:872;06:40:41:871;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:839;1447954839.63;(0.32072579860687256, 0.24281438191731775);26.6950035095;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:888;06:40:41:888;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:839;1447954839.63;(0.32072579860687256, 0.24281438191731775);26.6950035095;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:905;06:40:41:905;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:839;1447954839.63;(0.32072579860687256, 0.24281438191731775);26.6950035095;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:921;06:40:41:921;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:839;1447954839.63;(0.32072579860687256, 0.24281438191731775);26.6950035095;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:954;06:40:41:954;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:922;1447954839.69;(0.32065515518188475, 0.2425279405381945);26.2407894135;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:41:971;06:40:41:971;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:962;1447954839.76;(0.320648717880249, 0.2428111606174045);25.9159145355;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:000;06:40:42:000;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:962;1447954839.76;(0.320648717880249, 0.2428111606174045);25.9159145355;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:002;06:40:42:002;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:962;1447954839.76;(0.320648717880249, 0.2428111606174045);25.9159145355;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:028;06:40:42:028;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:962;1447954839.76;(0.320648717880249, 0.2428111606174045);25.9159145355;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:045;06:40:42:045;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:41:962;1447954839.76;(0.320648717880249, 0.2428111606174045);25.9159145355;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:062;06:40:42:062;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:046;1447954839.83;(0.3208069086074829, 0.24280548095703125);26.3679771423;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:079;06:40:42:079;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:046;1447954839.83;(0.3208069086074829, 0.24280548095703125);26.3679771423;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:112;06:40:42:112;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:046;1447954839.83;(0.3208069086074829, 0.24280548095703125);26.3679771423;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:128;06:40:42:128;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:126;1447954839.89;(0.3208777904510498, 0.24323442247178817);26.0714683533;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:145;06:40:42:145;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:126;1447954839.89;(0.3208777904510498, 0.24323442247178817);26.0714683533;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:162;06:40:42:162;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:126;1447954839.89;(0.3208777904510498, 0.24323442247178817);26.0714683533;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:178;06:40:42:178;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:170;1447954839.96;(0.32079062461853025, 0.2431749131944444);26.1510448456;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:225;06:40:42:225;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:170;1447954839.96;(0.32079062461853025, 0.2431749131944444);26.1510448456;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:228;06:40:42:228;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:170;1447954839.96;(0.32079062461853025, 0.2431749131944444);26.1510448456;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:242;06:40:42:242;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:170;1447954839.96;(0.32079062461853025, 0.2431749131944444);26.1510448456;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:258;06:40:42:258;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:255;1447954840.03;(0.3207491397857666, 0.24298197428385415);26.7184734344;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:292;06:40:42:291;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:255;1447954840.03;(0.3207491397857666, 0.24298197428385415);26.7184734344;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:308;06:40:42:308;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:295;1447954840.09;(0.32078986167907714, 0.24290542602539067);25.9317359924;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:325;06:40:42:324;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:295;1447954840.09;(0.32078986167907714, 0.24290542602539067);25.9317359924;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:341;06:40:42:341;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:295;1447954840.09;(0.32078986167907714, 0.24290542602539067);25.9317359924;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:374;06:40:42:374;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:295;1447954840.09;(0.32078986167907714, 0.24290542602539067);25.9317359924;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:391;06:40:42:390;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:378;1447954840.16;(0.32069671154022217, 0.2430116441514757);26.3261833191;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:420;06:40:42:420;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:378;1447954840.16;(0.32069671154022217, 0.2430116441514757);26.3261833191;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:423;06:40:42:423;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:378;1447954840.16;(0.32069671154022217, 0.2430116441514757);26.3261833191;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:438;06:40:42:438;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:378;1447954840.16;(0.32069671154022217, 0.2430116441514757);26.3261833191;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:471;06:40:42:471;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:459;1447954840.23;(0.32071692943573, 0.24259830050998266);26.2151088715;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:488;06:40:42:488;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:459;1447954840.23;(0.32071692943573, 0.24259830050998266);26.2151088715;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:504;06:40:42:504;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:503;1447954840.29;(0.3205879211425781, 0.24339158799913196);25.9367046356;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:526;06:40:42:526;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:503;1447954840.29;(0.3205879211425781, 0.24339158799913196);25.9367046356;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:543;06:40:42:543;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:503;1447954840.29;(0.3205879211425781, 0.24339158799913196);25.9367046356;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:560;06:40:42:560;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:503;1447954840.29;(0.3205879211425781, 0.24339158799913196);25.9367046356;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:594;06:40:42:594;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:582;1447954840.36;(0.32068610191345215, 0.24300130208333337);26.2994003296;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:627;06:40:42:627;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:582;1447954840.36;(0.32068610191345215, 0.24300130208333337);26.2994003296;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:630;06:40:42:630;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:628;1447954840.43;(0.32078635692596436, 0.24275538126627605);25.8291473389;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:644;06:40:42:644;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:628;1447954840.43;(0.32078635692596436, 0.24275538126627605);25.8291473389;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:672;06:40:42:672;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:628;1447954840.43;(0.32078635692596436, 0.24275538126627605);25.8291473389;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:689;06:40:42:689;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:628;1447954840.43;(0.32078635692596436, 0.24275538126627605);25.8291473389;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:706;06:40:42:706;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:628;1447954840.43;(0.32078635692596436, 0.24275538126627605);25.8291473389;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:722;06:40:42:722;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:712;1447954840.49;(0.32058908939361574, 0.24278657701280382);26.497127533;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:739;06:40:42:739;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:712;1447954840.49;(0.32058908939361574, 0.24278657701280382);26.497127533;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:772;06:40:42:772;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:712;1447954840.49;(0.32058908939361574, 0.24278657701280382);26.497127533;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:797;06:40:42:797;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:790;1447954840.56;(0.3206538438796997, 0.24301511976453993);26.2717971802;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:830;06:40:42:830;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:790;1447954840.56;(0.3206538438796997, 0.24301511976453993);26.2717971802;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:832;06:40:42:832;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:790;1447954840.56;(0.3206538438796997, 0.24301511976453993);26.2717971802;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:851;06:40:42:851;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:834;1447954840.63;(0.3208242654800415, 0.24254387749565975);26.2449016571;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:868;06:40:42:868;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:834;1447954840.63;(0.3208242654800415, 0.24254387749565975);26.2449016571;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:884;06:40:42:884;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:834;1447954840.63;(0.3208242654800415, 0.24254387749565975);26.2449016571;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:901;06:40:42:901;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:834;1447954840.63;(0.3208242654800415, 0.24254387749565975);26.2449016571;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:934;06:40:42:934;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:915;1447954840.69;(0.320646071434021, 0.2430377536349826);26.5490245819;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:950;06:40:42:950;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:915;1447954840.69;(0.320646071434021, 0.2430377536349826);26.5490245819;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:967;06:40:42:967;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:958;1447954840.76;(0.3208249568939209, 0.2429000854492187);26.4160842896;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:42:984;06:40:42:983;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:958;1447954840.76;(0.3208249568939209, 0.2429000854492187);26.4160842896;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:002;06:40:43:002;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:958;1447954840.76;(0.3208249568939209, 0.2429000854492187);26.4160842896;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:036;06:40:43:036;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:42:958;1447954840.76;(0.3208249568939209, 0.2429000854492187);26.4160842896;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:054;06:40:43:054;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:043;1447954840.83;(0.3208778381347656, 0.24276572333441837);26.219619751;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:071;06:40:43:070;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:043;1447954840.83;(0.3208778381347656, 0.24276572333441837);26.219619751;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:087;06:40:43:087;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:043;1447954840.83;(0.3208778381347656, 0.24276572333441837);26.219619751;1.0;8;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:109;06:40:43:109;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:043;1447954840.83;(0.3208778381347656, 0.24276572333441837);26.219619751;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:120;06:40:43:120;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:043;1447954840.83;(0.3208778381347656, 0.24276572333441837);26.219619751;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:153;06:40:43:153;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:123;1447954840.89;(0.3208082437515259, 0.24308149549696179);26.8586902618;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:170;06:40:43:170;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:166;1447954840.96;(0.32043914794921874, 0.24303622775607636);26.284910202;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:186;06:40:43:186;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:166;1447954840.96;(0.32043914794921874, 0.24303622775607636);26.284910202;1.0;10;0;0;0;0;();(-2000.0, -2000.0);
06:40:43:203;06:40:43:203;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:166;1447954840.96;(0.32043914794921874, 0.24303622775607636);26.284910202;1.0;10;0;0;0;2;((16.7, 10.0, -1.0),(16.7, 10.0, -1.0));(16.5, -15.1);
06:40:43:220;06:40:43:219;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:166;1447954840.96;(0.32043914794921874, 0.24303622775607636);26.284910202;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:249;06:40:43:249;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:248;1447954841.03;(0.320294189453125, 0.2432317097981771);26.3941287994;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:266;06:40:43:266;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:248;1447954841.03;(0.320294189453125, 0.2432317097981771);26.3941287994;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:282;06:40:43:282;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:248;1447954841.03;(0.320294189453125, 0.2432317097981771);26.3941287994;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:299;06:40:43:299;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:290;1447954841.09;(0.3208437204360962, 0.2432144165039063);25.9295711517;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:332;06:40:43:332;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:290;1447954841.09;(0.3208437204360962, 0.2432144165039063);25.9295711517;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:349;06:40:43:349;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:290;1447954841.09;(0.3208437204360962, 0.2432144165039063);25.9295711517;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:365;06:40:43:365;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:290;1447954841.09;(0.3208437204360962, 0.2432144165039063);25.9295711517;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:382;06:40:43:382;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:374;1447954841.16;(0.32093980312347414, 0.24252836439344616);26.0580921173;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:398;06:40:43:398;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:374;1447954841.16;(0.32093980312347414, 0.24252836439344616);26.0580921173;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:432;06:40:43:431;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:374;1447954841.16;(0.32093980312347414, 0.24252836439344616);26.0580921173;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:461;06:40:43:461;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:455;1447954841.23;(0.32093052864074706, 0.24343702528211808);26.5743618011;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:464;06:40:43:464;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:455;1447954841.23;(0.32093052864074706, 0.24343702528211808);26.5743618011;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:478;06:40:43:478;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:455;1447954841.23;(0.32093052864074706, 0.24343702528211808);26.5743618011;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:503;06:40:43:503;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:499;1447954841.29;(0.32103149890899657, 0.2428851657443576);25.9777050018;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:520;06:40:43:520;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:499;1447954841.29;(0.32103149890899657, 0.2428851657443576);25.9777050018;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:553;06:40:43:553;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:499;1447954841.29;(0.32103149890899657, 0.2428851657443576);25.9777050018;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:570;06:40:43:570;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:499;1447954841.29;(0.32103149890899657, 0.2428851657443576);25.9777050018;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:586;06:40:43:586;0;10;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:578;1447954841.36;(0.3210543394088745, 0.24324527316623268);26.6300468445;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:603;06:40:43:603;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:578;1447954841.36;(0.3210543394088745, 0.24324527316623268);26.6300468445;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:620;06:40:43:619;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:578;1447954841.36;(0.3210543394088745, 0.24324527316623268);26.6300468445;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:653;06:40:43:653;0;5;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:622;1447954841.43;(0.3207366466522217, 0.24311726888020835);26.499250412;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:685;06:40:43:684;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:622;1447954841.43;(0.3207366466522217, 0.24311726888020835);26.499250412;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:687;06:40:43:687;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:622;1447954841.43;(0.3207366466522217, 0.24311726888020835);26.499250412;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:703;06:40:43:703;0;9;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:622;1447954841.43;(0.3207366466522217, 0.24311726888020835);26.499250412;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:730;06:40:43:730;0;0;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:703;1447954841.49;(0.3205284118652344, 0.2431467692057292);26.3999423981;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:747;06:40:43:747;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:703;1447954841.49;(0.3205284118652344, 0.2431467692057292);26.3999423981;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:763;06:40:43:763;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:703;1447954841.49;(0.3205284118652344, 0.2431467692057292);26.3999423981;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:780;06:40:43:780;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:703;1447954841.49;(0.3205284118652344, 0.2431467692057292);26.3999423981;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:813;06:40:43:813;0;14;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:786;1447954841.56;(0.32070901393890383, 0.24314575195312504);26.2733364105;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:829;06:40:43:829;0;15;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:786;1447954841.56;(0.32070901393890383, 0.24314575195312504);26.2733364105;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
06:40:43:846;06:40:43:846;0;4;-1.5;1;0;0;0;0;1;1;1;1;06:40:43:831;1447954841.63;(0.3207172155380249, 0.24297510782877607);26.793926239;1.0;10;0;0;0;2;();(-2000.0, -2000.0);
