%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
03:29:41:878;03:29:41:865;1448289941.39;(0.6387332439422607, 0.6217672136094835);73.4848403931;0.945308210649;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:895;03:29:41:865;1448289941.39;(0.6387332439422607, 0.6217672136094835);73.4848403931;0.945308210649;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:912;03:29:41:865;1448289941.39;(0.6387332439422607, 0.6217672136094835);73.4848403931;0.945308210649;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:928;03:29:41:865;1448289941.39;(0.6387332439422607, 0.6217672136094835);73.4848403931;0.945308210649;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:945;03:29:41:932;1448289941.51;(0.6153836250305176, 0.6094715118408203);72.149230957;0.859519002131;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:979;03:29:41:932;1448289941.51;(0.6153836250305176, 0.6094715118408203);72.149230957;0.859519002131;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:995;03:29:41:932;1448289941.51;(0.6153836250305176, 0.6094715118408203);72.149230957;0.859519002131;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:012;03:29:42:003;1448289941.65;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:029;03:29:42:003;1448289941.65;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:045;03:29:42:003;1448289941.65;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:079;03:29:42:062;1448289941.71;(0.5961390018463135, 0.6057659149169922);32.1804389954;0.635283336469;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:095;03:29:42:062;1448289941.71;(0.5961390018463135, 0.6057659149169922);32.1804389954;0.635283336469;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:112;03:29:42:062;1448289941.71;(0.5961390018463135, 0.6057659149169922);32.1804389954;0.635283336469;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:128;03:29:42:062;1448289941.71;(0.5961390018463135, 0.6057659149169922);32.1804389954;0.635283336469;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:145;03:29:42:131;1448289941.77;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:181;03:29:42:131;1448289941.77;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:198;03:29:42:131;1448289941.77;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:214;03:29:42:207;1448289941.84;(0.47881736755371096, 0.8416081852383084);63.6752204895;0.702770537727;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:229;03:29:42:207;1448289941.84;(0.47881736755371096, 0.8416081852383084);63.6752204895;0.702770537727;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:245;03:29:42:207;1448289941.84;(0.47881736755371096, 0.8416081852383084);63.6752204895;0.702770537727;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:279;03:29:42:264;1448289941.91;(0.7432408332824707, 0.723131963941786);71.4473724365;0.935665612472;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:298;03:29:42:264;1448289941.91;(0.7432408332824707, 0.723131963941786);71.4473724365;0.935665612472;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:313;03:29:42:264;1448289941.91;(0.7432408332824707, 0.723131963941786);71.4473724365;0.935665612472;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:328;03:29:42:264;1448289941.91;(0.7432408332824707, 0.723131963941786);71.4473724365;0.935665612472;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:346;03:29:42:332;1448289941.97;(0.7305209159851074, 0.7308213975694444);70.2713699341;0.980208260945;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:379;03:29:42:332;1448289941.97;(0.7305209159851074, 0.7308213975694444);70.2713699341;0.980208260945;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:396;03:29:42:392;1448289942.01;(0.7260041236877441, 0.7379256778293186);71.0635681152;0.900390754843;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:411;03:29:42:392;1448289942.01;(0.7260041236877441, 0.7379256778293186);71.0635681152;0.900390754843;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:428;03:29:42:392;1448289942.01;(0.7260041236877441, 0.7379256778293186);71.0635681152;0.900390754843;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:445;03:29:42:392;1448289942.01;(0.7260041236877441, 0.7379256778293186);71.0635681152;0.900390754843;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:478;03:29:42:463;1448289942.11;(0.7189416885375977, 0.7421865675184462);75.7206802368;0.691052191422;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:42:495;03:29:42:463;1448289942.11;(0.7189416885375977, 0.7421865675184462);75.7206802368;0.691052191422;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
