%Timestamp,timestamp_write;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
03:30:01:707;03:30:01:706;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:726;03:30:01:725;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:747;03:30:01:745;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:766;03:30:01:764;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:782;03:30:01:781;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:802;03:30:01:800;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:822;03:30:01:819;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:841;03:30:01:839;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:862;03:30:01:860;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:878;03:30:01:877;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:913;03:30:01:912;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:931;03:30:01:929;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:949;03:30:01:947;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:969;03:30:01:967;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:01:989;03:30:01:986;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:008;03:30:02:005;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:028;03:30:02:025;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:044;03:30:02:042;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:062;03:30:02:060;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:081;03:30:02:080;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:102;03:30:02:099;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:118;03:30:02:116;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:151;03:30:02:150;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:167;03:30:02:166;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:184;03:30:02:183;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:200;03:30:02:199;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:230;03:30:02:228;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:254;03:30:02:252;0;8;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:273;03:30:02:270;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:293;03:30:02:290;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:313;03:30:02:310;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:333;03:30:02:332;0;6;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:350;03:30:02:349;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:368;03:30:02:366;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:384;03:30:02:383;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:401;03:30:02:399;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:418;03:30:02:416;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:453;03:30:02:450;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:474;03:30:02:473;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:493;03:30:02:491;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:513;03:30:02:510;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:531;03:30:02:529;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:549;03:30:02:548;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:569;03:30:02:568;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:589;03:30:02:587;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:606;03:30:02:604;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:622;03:30:02:620;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:640;03:30:02:639;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:661;03:30:02:659;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:681;03:30:02:679;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:701;03:30:02:699;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:720;03:30:02:717;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:738;03:30:02:737;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:758;03:30:02:756;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:792;03:30:02:791;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:808;03:30:02:807;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:827;03:30:02:824;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:847;03:30:02:846;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:866;03:30:02:864;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:885;03:30:02:883;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:903;03:30:02:900;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:922;03:30:02:919;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:943;03:30:02:940;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:961;03:30:02:959;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:979;03:30:02:977;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:02:999;03:30:02:998;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:032;03:30:03:031;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:050;03:30:03:048;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:067;03:30:03:066;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:084;03:30:03:082;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:100;03:30:03:099;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:118;03:30:03:116;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:146;03:30:03:144;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:200;03:30:03:198;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:217;03:30:03:215;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:230;03:30:03:229;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:245;03:30:03:243;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:261;03:30:03:260;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:277;03:30:03:276;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:297;03:30:03:295;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:313;03:30:03:312;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:332;03:30:03:329;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:351;03:30:03:348;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:371;03:30:03:368;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:391;03:30:03:388;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:411;03:30:03:408;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:429;03:30:03:427;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:446;03:30:03:443;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:467;03:30:03:464;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:487;03:30:03:484;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:507;03:30:03:504;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:527;03:30:03:525;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:545;03:30:03:543;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:562;03:30:03:561;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:583;03:30:03:580;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:602;03:30:03:600;0;8;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:622;03:30:03:620;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:642;03:30:03:639;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:661;03:30:03:659;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:694;03:30:03:692;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:714;03:30:03:712;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:732;03:30:03:730;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:750;03:30:03:747;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:770;03:30:03:767;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:788;03:30:03:786;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:806;03:30:03:804;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:824;03:30:03:823;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:841;03:30:03:839;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:858;03:30:03:856;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:895;03:30:03:891;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:915;03:30:03:912;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:935;03:30:03:932;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:955;03:30:03:953;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:973;03:30:03:972;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:03:990;03:30:03:988;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:008;03:30:04:006;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:030;03:30:04:027;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:048;03:30:04:046;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:072;03:30:04:071;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:089;03:30:04:088;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:106;03:30:04:104;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:123;03:30:04:121;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:139;03:30:04:138;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:174;03:30:04:172;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:194;03:30:04:193;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:213;03:30:04:211;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:230;03:30:04:228;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:248;03:30:04:246;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:268;03:30:04:266;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:288;03:30:04:286;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:308;03:30:04:306;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:327;03:30:04:326;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:345;03:30:04:343;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:366;03:30:04:364;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:386;03:30:04:384;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:405;03:30:04:403;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:426;03:30:04:424;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:443;03:30:04:441;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:461;03:30:04:460;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:477;03:30:04:476;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:511;03:30:04:509;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:529;03:30:04:527;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:548;03:30:04:546;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:566;03:30:04:563;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:586;03:30:04:583;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:606;03:30:04:603;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:626;03:30:04:623;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:646;03:30:04:644;0;7;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:665;03:30:04:663;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:685;03:30:04:683;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:704;03:30:04:702;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:720;03:30:04:718;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:737;03:30:04:735;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:774;03:30:04:771;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:794;03:30:04:792;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:813;03:30:04:811;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:832;03:30:04:830;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:851;03:30:04:850;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:873;03:30:04:871;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:892;03:30:04:889;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:912;03:30:04:911;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:931;03:30:04:929;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:948;03:30:04:946;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:964;03:30:04:963;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:04:993;03:30:04:991;0;11;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:014;03:30:05:012;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:034;03:30:05:032;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:051;03:30:05:050;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:070;03:30:05:068;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:090;03:30:05:088;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:112;03:30:05:109;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:131;03:30:05:129;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:150;03:30:05:147;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:170;03:30:05:167;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:189;03:30:05:187;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:208;03:30:05:206;0;7;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:224;03:30:05:223;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:243;03:30:05:241;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:263;03:30:05:262;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:286;03:30:05:283;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:304;03:30:05:302;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:324;03:30:05:322;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:344;03:30:05:342;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:369;03:30:05:368;0;4;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:389;03:30:05:387;0;0;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:408;03:30:05:407;0;5;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:429;03:30:05:427;0;10;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:445;03:30:05:443;0;15;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:464;03:30:05:462;0;10;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:483;03:30:05:482;0;15;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:503;03:30:05:501;0;5;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:522;03:30:05:520;0;9;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:538;03:30:05:536;0;4;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:573;03:30:05:571;0;5;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:594;03:30:05:592;0;3;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:612;03:30:05:611;0;10;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:629;03:30:05:627;0;4;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:648;03:30:05:645;0;10;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:666;03:30:05:664;0;4;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:682;03:30:05:681;0;9;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:702;03:30:05:699;0;6;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:724;03:30:05:720;0;5;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
03:30:05:744;03:30:05:741;0;10;-1.5;1;0;0;0;0;1;1;1;1;6;0;0;0;0;();(-2000.0, -2000.0);
