%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
08:14:28:157;08:14:28:117;1447960465.94;(0.31588823795318605, 0.25017140706380203);26.5691566467;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:173;08:14:28:117;1447960465.94;(0.31588823795318605, 0.25017140706380203);26.5691566467;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:190;08:14:28:181;1447960466.01;(0.31586694717407227, 0.25062866210937496);26.8097839355;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:207;08:14:28:181;1447960466.01;(0.31586694717407227, 0.25062866210937496);26.8097839355;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:239;08:14:28:181;1447960466.01;(0.31586694717407227, 0.25062866210937496);26.8097839355;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:256;08:14:28:249;1447960466.08;(0.31581740379333495, 0.25050082736545143);26.7849559784;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:274;08:14:28:249;1447960466.08;(0.31581740379333495, 0.25050082736545143);26.7849559784;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:291;08:14:28:249;1447960466.08;(0.31581740379333495, 0.25050082736545143);26.7849559784;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:308;08:14:28:249;1447960466.08;(0.31581740379333495, 0.25050082736545143);26.7849559784;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:324;08:14:28:318;1447960466.14;(0.31582624912261964, 0.25053914388020837);26.9360866547;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:357;08:14:28:318;1447960466.14;(0.31582624912261964, 0.25053914388020837);26.9360866547;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:374;08:14:28:318;1447960466.14;(0.31582624912261964, 0.25053914388020837);26.9360866547;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:390;08:14:28:381;1447960466.21;(0.31582257747650144, 0.2505431281195747);26.2477283478;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:407;08:14:28:381;1447960466.21;(0.31582257747650144, 0.2505431281195747);26.2477283478;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:440;08:14:28:381;1447960466.21;(0.31582257747650144, 0.2505431281195747);26.2477283478;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:457;08:14:28:450;1447960466.28;(0.31548094749450684, 0.25038418240017357);26.5262680054;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:473;08:14:28:450;1447960466.28;(0.31548094749450684, 0.25038418240017357);26.5262680054;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:490;08:14:28:450;1447960466.28;(0.31548094749450684, 0.25038418240017357);26.5262680054;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:506;08:14:28:450;1447960466.28;(0.31548094749450684, 0.25038418240017357);26.5262680054;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:540;08:14:28:513;1447960466.34;(0.3156388282775879, 0.25004670884874136);26.6130771637;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:556;08:14:28:513;1447960466.34;(0.3156388282775879, 0.25004670884874136);26.6130771637;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:573;08:14:28:513;1447960466.34;(0.3156388282775879, 0.25004670884874136);26.6130771637;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:589;08:14:28:586;1447960466.41;(0.31557636260986327, 0.2500585767957899);26.3758544922;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:606;08:14:28:586;1447960466.41;(0.31557636260986327, 0.2500585767957899);26.3758544922;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:639;08:14:28:586;1447960466.41;(0.31557636260986327, 0.2500585767957899);26.3758544922;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:656;08:14:28:649;1447960466.48;(0.31587953567504884, 0.25019115871853304);26.4484272003;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:672;08:14:28:649;1447960466.48;(0.31587953567504884, 0.25019115871853304);26.4484272003;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:689;08:14:28:649;1447960466.48;(0.31587953567504884, 0.25019115871853304);26.4484272003;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:705;08:14:28:649;1447960466.48;(0.31587953567504884, 0.25019115871853304);26.4484272003;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:738;08:14:28:713;1447960466.54;(0.3155708312988281, 0.2500827365451389);26.4659004211;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:755;08:14:28:713;1447960466.54;(0.3155708312988281, 0.2500827365451389);26.4659004211;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:771;08:14:28:713;1447960466.54;(0.3155708312988281, 0.2500827365451389);26.4659004211;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:788;08:14:28:781;1447960466.61;(0.3154980897903442, 0.2500476413302951);26.5525684357;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:805;08:14:28:781;1447960466.61;(0.3154980897903442, 0.2500476413302951);26.5525684357;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:838;08:14:28:781;1447960466.61;(0.3154980897903442, 0.2500476413302951);26.5525684357;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:854;08:14:28:845;1447960466.68;(0.31605052947998047, 0.2504845513237848);26.108007431;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:871;08:14:28:845;1447960466.68;(0.31605052947998047, 0.2504845513237848);26.108007431;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:887;08:14:28:845;1447960466.68;(0.31605052947998047, 0.2504845513237848);26.108007431;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:904;08:14:28:845;1447960466.68;(0.31605052947998047, 0.2504845513237848);26.108007431;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:937;08:14:28:913;1447960466.74;(0.3157347679138184, 0.2500830756293403);26.5087680817;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:954;08:14:28:913;1447960466.74;(0.3157347679138184, 0.2500830756293403);26.5087680817;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:970;08:14:28:913;1447960466.74;(0.3157347679138184, 0.2500830756293403);26.5087680817;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:28:987;08:14:28:981;1447960466.81;(0.3157127141952515, 0.250433349609375);26.4204788208;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:020;08:14:28:981;1447960466.81;(0.3157127141952515, 0.250433349609375);26.4204788208;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:037;08:14:28:981;1447960466.81;(0.3157127141952515, 0.250433349609375);26.4204788208;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:053;08:14:29:045;1447960466.88;(0.3155596017837524, 0.24981782701280386);26.577507019;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:070;08:14:29:045;1447960466.88;(0.3155596017837524, 0.24981782701280386);26.577507019;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:086;08:14:29:045;1447960466.88;(0.3155596017837524, 0.24981782701280386);26.577507019;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:119;08:14:29:113;1447960466.94;(0.31559319496154786, 0.25069656372070315);26.4895610809;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:136;08:14:29:113;1447960466.94;(0.31559319496154786, 0.25069656372070315);26.4895610809;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:153;08:14:29:113;1447960466.94;(0.31559319496154786, 0.25069656372070315);26.4895610809;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:169;08:14:29:113;1447960466.94;(0.31559319496154786, 0.25069656372070315);26.4895610809;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:186;08:14:29:178;1447960467.01;(0.3156202077865601, 0.2507024129231771);26.7095928192;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:219;08:14:29:178;1447960467.01;(0.3156202077865601, 0.2507024129231771);26.7095928192;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:236;08:14:29:178;1447960467.01;(0.3156202077865601, 0.2507024129231771);26.7095928192;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:252;08:14:29:245;1447960467.08;(0.3157034873962402, 0.25023244222005203);26.4598026276;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:269;08:14:29:245;1447960467.08;(0.3157034873962402, 0.25023244222005203);26.4598026276;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:286;08:14:29:245;1447960467.08;(0.3157034873962402, 0.25023244222005203);26.4598026276;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:321;08:14:29:313;1447960467.14;(0.3156968832015991, 0.25050209893120656);26.528295517;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:337;08:14:29:313;1447960467.14;(0.3156968832015991, 0.25050209893120656);26.528295517;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:354;08:14:29:313;1447960467.14;(0.3156968832015991, 0.25050209893120656);26.528295517;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:371;08:14:29:313;1447960467.14;(0.3156968832015991, 0.25050209893120656);26.528295517;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:387;08:14:29:378;1447960467.21;(0.316194486618042, 0.2505259195963542);26.5387687683;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:420;08:14:29:378;1447960467.21;(0.316194486618042, 0.2505259195963542);26.5387687683;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:437;08:14:29:378;1447960467.21;(0.316194486618042, 0.2505259195963542);26.5387687683;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:453;08:14:29:445;1447960467.28;(0.31579883098602296, 0.250281016031901);26.9683990479;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:470;08:14:29:445;1447960467.28;(0.31579883098602296, 0.250281016031901);26.9683990479;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:487;08:14:29:445;1447960467.28;(0.31579883098602296, 0.250281016031901);26.9683990479;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:520;08:14:29:510;1447960467.34;(0.3153419256210327, 0.2501640319824219);26.226140976;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:537;08:14:29:510;1447960467.34;(0.3153419256210327, 0.2501640319824219);26.226140976;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:554;08:14:29:510;1447960467.34;(0.3153419256210327, 0.2501640319824219);26.226140976;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:570;08:14:29:510;1447960467.34;(0.3153419256210327, 0.2501640319824219);26.226140976;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:587;08:14:29:577;1447960467.41;(0.31549623012542727, 0.2506478203667535);26.1091442108;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:620;08:14:29:577;1447960467.41;(0.31549623012542727, 0.2506478203667535);26.1091442108;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:637;08:14:29:577;1447960467.41;(0.31549623012542727, 0.2506478203667535);26.1091442108;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:653;08:14:29:647;1447960467.48;(0.31599998474121094, 0.25075336032443574);26.6088581085;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:670;08:14:29:647;1447960467.48;(0.31599998474121094, 0.25075336032443574);26.6088581085;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:686;08:14:29:647;1447960467.48;(0.31599998474121094, 0.25075336032443574);26.6088581085;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:720;08:14:29:710;1447960467.54;(0.31572747230529785, 0.25012062920464406);26.6896247864;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:736;08:14:29:710;1447960467.54;(0.31572747230529785, 0.25012062920464406);26.6896247864;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:753;08:14:29:710;1447960467.54;(0.31572747230529785, 0.25012062920464406);26.6896247864;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:769;08:14:29:710;1447960467.54;(0.31572747230529785, 0.25012062920464406);26.6896247864;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:786;08:14:29:777;1447960467.61;(0.31559789180755615, 0.2504558987087674);26.6505126953;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:820;08:14:29:777;1447960467.61;(0.31559789180755615, 0.2504558987087674);26.6505126953;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:836;08:14:29:777;1447960467.61;(0.31559789180755615, 0.2504558987087674);26.6505126953;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:853;08:14:29:851;1447960467.68;(0.31553990840911866, 0.2501725090874566);27.0151367188;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:870;08:14:29:851;1447960467.68;(0.31553990840911866, 0.2501725090874566);27.0151367188;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:886;08:14:29:851;1447960467.68;(0.31553990840911866, 0.2501725090874566);27.0151367188;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:919;08:14:29:910;1447960467.74;(0.3155543088912964, 0.24994023640950525);26.4014530182;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:936;08:14:29:910;1447960467.74;(0.3155543088912964, 0.24994023640950525);26.4014530182;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:953;08:14:29:910;1447960467.74;(0.3155543088912964, 0.24994023640950525);26.4014530182;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:969;08:14:29:910;1447960467.74;(0.3155543088912964, 0.24994023640950525);26.4014530182;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:29:986;08:14:29:977;1447960467.81;(0.3156775951385498, 0.24980027940538196);26.6454753876;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:019;08:14:29:977;1447960467.81;(0.3156775951385498, 0.24980027940538196);26.6454753876;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:036;08:14:29:977;1447960467.81;(0.3156775951385498, 0.24980027940538196);26.6454753876;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:052;08:14:30:042;1447960467.88;(0.31570050716400144, 0.25047175089518225);26.6836013794;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:069;08:14:30:042;1447960467.88;(0.31570050716400144, 0.25047175089518225);26.6836013794;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:086;08:14:30:042;1447960467.88;(0.31570050716400144, 0.25047175089518225);26.6836013794;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:119;08:14:30:109;1447960467.94;(0.31539220809936525, 0.2503896077473958);26.2792758942;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:135;08:14:30:109;1447960467.94;(0.31539220809936525, 0.2503896077473958);26.2792758942;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:152;08:14:30:109;1447960467.94;(0.31539220809936525, 0.2503896077473958);26.2792758942;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:168;08:14:30:109;1447960467.94;(0.31539220809936525, 0.2503896077473958);26.2792758942;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:187;08:14:30:173;1447960468.01;(0.31573431491851806, 0.2506448533799913);26.354637146;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:206;08:14:30:173;1447960468.01;(0.31573431491851806, 0.2506448533799913);26.354637146;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:240;08:14:30:173;1447960468.01;(0.31573431491851806, 0.2506448533799913);26.354637146;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:257;08:14:30:241;1447960468.08;(0.31590244770050047, 0.24994277954101562);26.6827373505;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:273;08:14:30:241;1447960468.08;(0.31590244770050047, 0.24994277954101562);26.6827373505;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:290;08:14:30:241;1447960468.08;(0.31590244770050047, 0.24994277954101562);26.6827373505;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:306;08:14:30:241;1447960468.08;(0.31590244770050047, 0.24994277954101562);26.6827373505;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:339;08:14:30:306;1447960468.14;(0.31594789028167725, 0.2506823221842448);26.2897853851;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:356;08:14:30:306;1447960468.14;(0.31594789028167725, 0.2506823221842448);26.2897853851;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:373;08:14:30:306;1447960468.14;(0.31594789028167725, 0.2506823221842448);26.2897853851;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:391;08:14:30:373;1447960468.21;(0.31557865142822267, 0.2502555847167969);26.5017471313;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:409;08:14:30:373;1447960468.21;(0.31557865142822267, 0.2502555847167969);26.5017471313;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:426;08:14:30:373;1447960468.21;(0.31557865142822267, 0.2502555847167969);26.5017471313;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:459;08:14:30:442;1447960468.28;(0.3156238317489624, 0.25016276041666663);26.3782691956;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:475;08:14:30:442;1447960468.28;(0.3156238317489624, 0.25016276041666663);26.3782691956;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:492;08:14:30:442;1447960468.28;(0.3156238317489624, 0.25016276041666663);26.3782691956;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:509;08:14:30:505;1447960468.34;(0.3155545949935913, 0.25067494710286453);26.3294715881;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:525;08:14:30:505;1447960468.34;(0.3155545949935913, 0.25067494710286453);26.3294715881;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:558;08:14:30:505;1447960468.34;(0.3155545949935913, 0.25067494710286453);26.3294715881;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:575;08:14:30:573;1447960468.41;(0.31563239097595214, 0.2503471374511719);26.0883312225;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:597;08:14:30:573;1447960468.41;(0.31563239097595214, 0.2503471374511719);26.0883312225;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:615;08:14:30:573;1447960468.41;(0.31563239097595214, 0.2503471374511719);26.0883312225;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:633;08:14:30:573;1447960468.41;(0.31563239097595214, 0.2503471374511719);26.0883312225;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:650;08:14:30:638;1447960468.48;(0.31589527130126954, 0.2501333448621962);26.3787231445;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:666;08:14:30:638;1447960468.48;(0.31589527130126954, 0.2501333448621962);26.3787231445;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:699;08:14:30:638;1447960468.48;(0.31589527130126954, 0.2501333448621962);26.3787231445;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:716;08:14:30:706;1447960468.54;(0.315672492980957, 0.24982172648111978);26.0453529358;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:732;08:14:30:706;1447960468.54;(0.315672492980957, 0.24982172648111978);26.0453529358;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:749;08:14:30:706;1447960468.54;(0.315672492980957, 0.24982172648111978);26.0453529358;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:765;08:14:30:706;1447960468.54;(0.315672492980957, 0.24982172648111978);26.0453529358;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:803;08:14:30:774;1447960468.61;(0.3156407833099365, 0.2504836188422309);26.547794342;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:822;08:14:30:774;1447960468.61;(0.3156407833099365, 0.2504836188422309);26.547794342;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:838;08:14:30:838;1447960468.68;(0.3153294324874878, 0.2504709031846788);26.5582942963;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:855;08:14:30:838;1447960468.68;(0.3153294324874878, 0.2504709031846788);26.5582942963;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:872;08:14:30:838;1447960468.68;(0.3153294324874878, 0.2504709031846788);26.5582942963;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:888;08:14:30:838;1447960468.68;(0.3153294324874878, 0.2504709031846788);26.5582942963;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:905;08:14:30:905;1447960468.74;(0.31555378437042236, 0.25053753323025174);26.4350738525;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:938;08:14:30:905;1447960468.74;(0.31555378437042236, 0.25053753323025174);26.4350738525;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:955;08:14:30:905;1447960468.74;(0.31555378437042236, 0.25053753323025174);26.4350738525;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:971;08:14:30:969;1447960468.81;(0.31553082466125487, 0.25015572441948786);26.9082260132;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:30:988;08:14:30:969;1447960468.81;(0.31553082466125487, 0.25015572441948786);26.9082260132;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:012;08:14:30:969;1447960468.81;(0.31553082466125487, 0.25015572441948786);26.9082260132;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:028;08:14:30:969;1447960468.81;(0.31553082466125487, 0.25015572441948786);26.9082260132;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:045;08:14:31:037;1447960468.88;(0.3156577110290527, 0.2506718953450521);26.2504291534;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:079;08:14:31:037;1447960468.88;(0.3156577110290527, 0.2506718953450521);26.2504291534;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:095;08:14:31:037;1447960468.88;(0.3156577110290527, 0.2506718953450521);26.2504291534;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:111;08:14:31:106;1447960468.94;(0.3156320095062256, 0.2504989624023437);26.1265602112;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:129;08:14:31:106;1447960468.94;(0.3156320095062256, 0.2504989624023437);26.1265602112;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:146;08:14:31:106;1447960468.94;(0.3156320095062256, 0.2504989624023437);26.1265602112;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:179;08:14:31:169;1447960469.01;(0.31563353538513184, 0.25014071994357634);26.4627799988;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:196;08:14:31:169;1447960469.01;(0.31563353538513184, 0.25014071994357634);26.4627799988;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:220;08:14:31:169;1447960469.01;(0.31563353538513184, 0.25014071994357634);26.4627799988;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:239;08:14:31:238;1447960469.08;(0.31581265926361085, 0.25060916476779516);26.8270015717;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:255;08:14:31:238;1447960469.08;(0.31581265926361085, 0.25060916476779516);26.8270015717;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:272;08:14:31:238;1447960469.08;(0.31581265926361085, 0.25060916476779516);26.8270015717;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:288;08:14:31:238;1447960469.08;(0.31581265926361085, 0.25060916476779516);26.8270015717;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:305;08:14:31:301;1447960469.14;(0.31548008918762205, 0.2503768073187934);26.0344867706;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:338;08:14:31:301;1447960469.14;(0.31548008918762205, 0.2503768073187934);26.0344867706;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:356;08:14:31:301;1447960469.14;(0.31548008918762205, 0.2503768073187934);26.0344867706;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:371;08:14:31:369;1447960469.21;(0.3156907558441162, 0.25043750339084203);26.2919197083;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:388;08:14:31:369;1447960469.21;(0.3156907558441162, 0.25043750339084203);26.2919197083;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:404;08:14:31:369;1447960469.21;(0.3156907558441162, 0.25043750339084203);26.2919197083;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:426;08:14:31:369;1447960469.21;(0.3156907558441162, 0.25043750339084203);26.2919197083;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:459;08:14:31:437;1447960469.28;(0.3157570123672485, 0.25025219387478304);27.013338089;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:476;08:14:31:437;1447960469.28;(0.3157570123672485, 0.25025219387478304);27.013338089;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:492;08:14:31:437;1447960469.28;(0.3157570123672485, 0.25025219387478304);27.013338089;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:509;08:14:31:501;1447960469.34;(0.3156827449798584, 0.25023617214626737);26.6684970856;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:526;08:14:31:501;1447960469.34;(0.3156827449798584, 0.25023617214626737);26.6684970856;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:559;08:14:31:501;1447960469.34;(0.3156827449798584, 0.25023617214626737);26.6684970856;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:575;08:14:31:569;1447960469.41;(0.3155554533004761, 0.25073971218532987);26.7097377777;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:592;08:14:31:569;1447960469.41;(0.3155554533004761, 0.25073971218532987);26.7097377777;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:608;08:14:31:569;1447960469.41;(0.3155554533004761, 0.25073971218532987);26.7097377777;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:628;08:14:31:569;1447960469.41;(0.3155554533004761, 0.25073971218532987);26.7097377777;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
08:14:31:646;08:14:31:633;1447960469.48;(0.3159198522567749, 0.2504010518391927);26.4875850677;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
